turbidez,coliformes,metales,tds,olor,filtro
18.789551930483388,1516.5263918580451,0.6812083331625833,254.77413789106672,0,Zeolita
47.54064388985482,49.17383291760302,0.143423777695302,877.7722544172406,0,Ósmosis inversa
36.626497696389116,44.24710305799451,0.819257789790464,318.64201530581937,1,Ultrafiltración
29.973058361432127,647.2204382990825,0.6224349901267872,454.03244151680275,1,Ultrafiltración
7.885330158077582,977.2863808093315,1.3542412794700187,367.1292104691957,0,Ósmosis inversa
7.884126564776511,1540.8148356155864,1.2115584989053807,315.1147808097848,1,Ósmosis inversa
2.9983722471931533,1366.5907532130104,0.72918745639508,1247.280879762967,0,Ósmosis inversa
43.322189674169266,891.8054127534966,0.4357851085099802,464.275973108291,0,Nano-fibras
30.09563908598612,547.2533325633317,1.9760719323111837,1394.3294837034516,1,Ósmosis inversa
35.43282163202267,1994.2490003154223,0.9080032423922297,1456.3934617505267,0,Ósmosis inversa
1.127166265360542,852.3626044719459,1.376548471560474,878.3276814087911,0,Ósmosis inversa
48.498501622883516,902.7740486593509,0.28110593515672155,257.35162786530327,1,Nano-fibras
41.63888777594104,327.24764238333836,0.9711793993187956,593.0949529003929,0,Ultrafiltración
10.69572162284598,1589.6190974998588,0.055073439738930974,1206.7117818549102,0,Ósmosis inversa
9.17306586363432,1387.3644515629774,1.0109102358209,582.7165566107521,0,Ósmosis inversa
9.251885041686347,441.53922557752077,1.9280348142354047,176.17496653904368,0,Ósmosis inversa
15.281687923680932,164.7620912316854,0.7684134259716005,857.3381208458725,0,Ósmosis inversa
26.285345938448668,1360.9986041494262,0.07799202514982317,1275.4252346692504,0,Ósmosis inversa
21.654056430241578,1309.0224285622705,0.06191158183868706,1204.0932613580785,0,Ósmosis inversa
14.63233409588229,546.5190539964186,0.775973519893739,303.9285531890122,1,Carbón activado
30.631459446646737,1901.7271245008208,0.3200498729263881,1025.5086908980766,1,Ósmosis inversa
7.060743646536887,302.11578356180047,0.046704192656371823,369.7311819816883,0,Ósmosis inversa
14.678017961907385,864.6696020852038,1.5124272279003537,366.4009251006497,0,Ósmosis inversa
18.381455980355216,1887.2318403351978,0.9170460177637814,1317.4040712925184,1,Ósmosis inversa
22.857892212430095,839.4546338522446,0.578489543945309,412.0199814733337,1,Zeolita
39.28028047351138,1277.051895328171,1.8001663660329614,431.7086524511162,1,Ósmosis inversa
10.06372172970215,795.1887959255886,0.23227792040105122,50.947416603884356,1,Carbón activado
25.76029847683922,548.43040469734,1.9118376579106384,1312.4700994820007,1,Ósmosis inversa
29.66148698621592,1967.9552959196565,0.6279334347547056,1199.2624791532453,0,Ósmosis inversa
2.4178755947278865,818.6680126300861,1.7768073446173624,959.6269558814831,1,Ósmosis inversa
30.416488109881776,1788.198407358269,1.205885752958923,1137.8853577113214,1,Ósmosis inversa
8.609153771995846,459.90921178217235,1.653414719482975,270.47042276551315,1,Ósmosis inversa
3.346074489965448,426.2094080501666,1.9680263264209286,714.5692121519844,0,Ósmosis inversa
47.44938830894133,62.26816576902272,0.5768108756374914,559.2681116557324,0,Ultrafiltración
48.285038450420515,1303.3336507517702,1.922270970815186,185.97596307267392,0,Ósmosis inversa
40.43902767101141,737.0526874475223,0.7789637898048407,754.8892035616399,0,Ósmosis inversa
15.300227081751196,1728.7164996792742,0.7710238094738446,1385.0724929968212,0,Ósmosis inversa
4.973838488918554,946.4198133831143,0.6807742085090114,108.085722623507,0,Zeolita
34.24322802295663,1936.3868558294434,1.0828152146951704,472.61832456600115,1,Ósmosis inversa
22.063609437606107,371.0510314062423,0.3082900863569742,350.93435749827,0,Zeolita
6.189707918754463,1737.2463359112216,1.1074229707160224,395.31264781525965,0,Ósmosis inversa
24.809327814552383,1553.1937055834835,1.083409624820008,1367.2301002250942,1,Ósmosis inversa
1.815987203649398,1541.843689288104,1.52380362520974,728.7001286397207,0,Ósmosis inversa
45.47508806373123,1689.5664562337754,1.6672999238751711,726.1341487627373,1,Ósmosis inversa
13.013121081840843,1522.0479818859978,0.8808827006248481,1152.8346815601594,1,Ósmosis inversa
33.1598619892637,1252.4406432628307,0.6046664987029875,274.0136958071424,0,Nano-fibras
15.654382696861607,262.48975536477514,0.5186697946341889,756.5347634450736,1,Ósmosis inversa
26.05139425677276,65.05235898250383,0.38924767340974387,673.4785604755366,1,Ultrafiltración
27.380842939229655,1841.6956956313736,0.11529516439804977,915.5205012926514,1,Ósmosis inversa
9.324237330723799,1233.300629041476,0.6848959576694267,1499.358669713136,1,Ósmosis inversa
48.482272925451475,1593.0745819523527,0.5404953842615665,1165.7008964189683,0,Ósmosis inversa
38.77912788571962,963.0447030251001,1.9328347717328147,626.9052693752694,1,Ósmosis inversa
46.98099718405304,234.61637792478896,1.1154176525000878,1249.9519257973682,0,Ósmosis inversa
44.75188478633968,250.3715844051009,0.6945540780610151,297.5271268030963,1,Ultrafiltración
29.93520894267315,1371.1305744579427,1.160935201987392,94.17234514799219,1,Ósmosis inversa
46.10152432765353,860.6117897989254,0.278393402691391,346.45014007319594,1,Nano-fibras
4.5157758523907825,401.0494534006734,0.8880874984044058,543.5967563656766,0,Ósmosis inversa
9.879544834715345,983.1890934828738,1.2524686428421277,790.3420983163618,0,Ósmosis inversa
2.3568417166358495,128.41787415026818,0.9777956635849028,941.9372537847397,0,Ósmosis inversa
16.33398350508689,1163.9428038287977,0.8035576013086485,1370.3782899609116,1,Ósmosis inversa
19.494996755505152,537.9868088701953,1.9876967777993964,789.2883138481636,1,Ósmosis inversa
13.640316685517405,1595.1182012743764,1.760629524297854,776.8496847073076,1,Ósmosis inversa
41.454001706681275,620.7239178471475,1.2468119163188802,122.85236424332409,1,Ósmosis inversa
17.901991002010107,910.4402981636024,1.1387547223645655,100.62175135152452,0,Ósmosis inversa
14.1186320334003,23.24107981620127,1.241320959649168,849.1819447787395,1,Ósmosis inversa
27.180534549596597,144.89377558911775,0.4026242156448665,685.3589892100995,0,Ultrafiltración
7.132118826240656,784.9871128133697,0.7902754865286372,1266.811572721433,1,Ósmosis inversa
40.12962933962658,959.877669434247,0.07891906578179864,282.9853978321755,0,Nano-fibras
3.820077119620564,1200.0410962386075,0.9510920749736533,86.20891006972192,0,Nano-fibras
49.34565813636581,583.3251574186065,1.0860491679153264,701.1062134986826,1,Ósmosis inversa
38.63501398790321,1389.9637722530852,0.4554994722064192,394.34390729077336,1,Nano-fibras
10.015912508555202,1720.244794378409,1.9280576943310275,121.9408413413143,0,Ósmosis inversa
0.37555364446775974,1559.7019777866997,1.818909221874484,1100.667515929062,1,Ósmosis inversa
40.79152527989623,79.2376506967143,1.4442864709118117,211.80984993800882,1,Ósmosis inversa
35.37218145799609,961.0138945156579,1.0667732575307252,932.063275011269,0,Ósmosis inversa
36.47745768524527,209.86035683634975,1.73993831929537,457.5221377419893,0,Ósmosis inversa
38.58639029962869,484.0900317250549,0.2613046876469258,301.56927301478197,0,Ultrafiltración
3.794828121531109,1973.325186534293,1.58101958854977,600.6397082330103,0,Ósmosis inversa
17.987439854359206,284.99108580302646,0.2496416279336966,1212.0963755232829,1,Ósmosis inversa
5.881866070303972,997.7763069027121,1.5884213250988108,618.5356865116304,0,Ósmosis inversa
43.168860951192116,1236.3114686362383,0.5515351365027139,1138.6159913560307,0,Ósmosis inversa
31.20257652869514,1404.929941088208,1.7541811620363779,231.95513035876849,0,Ósmosis inversa
16.611811440147196,1119.2973669738283,1.8880841876507957,1170.5185585143647,1,Ósmosis inversa
3.2715616792725792,19.54169483836732,0.29759193881023127,393.55332111464054,0,Zeolita
15.618017853611542,652.9226164879838,0.925351210130787,1032.2200383388654,1,Ósmosis inversa
16.326647769134677,1035.423286769423,1.9619747563253702,870.3832545194447,0,Ósmosis inversa
36.5073482990694,175.7329982896667,0.9668148719462932,1397.2598399569467,0,Ósmosis inversa
31.914117820625137,701.2538624183616,1.7270950450290903,611.6176510642053,1,Ósmosis inversa
44.371915854558694,66.40621758273313,1.1774630442626397,145.93952380993863,0,Ósmosis inversa
23.663524765581272,157.15699431004148,0.7506598158392037,77.7754540493167,0,Zeolita
6.067752872321255,793.8465524031922,0.5715671110517404,1248.944913410492,1,Ósmosis inversa
35.69091488242745,265.4315080861207,0.40644618217217454,810.8666746090767,0,Ósmosis inversa
38.063173925983186,1135.0816965231163,1.5235963827553944,1174.1038751606764,0,Ósmosis inversa
28.107732158717862,1378.9299382745314,0.7730810136460557,389.9171200166963,0,Nano-fibras
38.57126227973259,1601.1733982181656,1.0225509244015023,550.3714309941889,0,Ósmosis inversa
24.740400258583097,400.3004884896202,0.9846509600023639,93.65061470641245,1,Ultrafiltración
26.184368186161503,334.9651645181395,1.1545580584662625,1444.1638706324627,0,Ósmosis inversa
21.434296816091628,209.13568066880052,1.7311542912491045,1018.4084647161794,1,Ósmosis inversa
1.36841442453035,1272.8604990872734,1.9614786871668588,1403.147377250994,0,Ósmosis inversa
5.483782206965891,1412.9514529738024,0.8151684171476339,434.96979077215485,1,Carbón activado
1.668316365768039,63.172289651284075,1.6550378442126061,936.6222362772082,0,Ósmosis inversa
31.85687952206264,1872.4244924873797,1.5290555893094353,1033.8249540243248,1,Ósmosis inversa
15.7863634557087,103.94256730294482,1.1470579029111465,510.4470653735032,0,Ósmosis inversa
25.47767748911867,1082.592670602141,1.9120942872238662,1279.7583907726637,1,Ósmosis inversa
45.38756704891204,1418.121038901833,0.40094903105680557,1423.3841212053594,1,Ósmosis inversa
12.53968223452886,1741.9382474921713,0.21852842061924282,1333.0399206592062,0,Ósmosis inversa
20.578107859477925,1428.1738642648556,1.7079239339108443,1121.6471151120902,1,Ósmosis inversa
37.802001813298126,1603.4561661395837,0.8782996332674966,452.3237856011834,0,Nano-fibras
11.51702845803196,678.9003850856121,1.693937708414121,458.34326105316603,0,Ósmosis inversa
3.9412975004567703,1629.6502274930244,1.7861804103908299,1446.872464646755,0,Ósmosis inversa
14.558597500397024,160.2296927693503,0.12491518723814288,64.91251910675344,0,Ósmosis inversa
8.14494223397482,1789.6333121210553,1.7669295259721214,1088.2724612011095,0,Ósmosis inversa
46.4919128518944,1095.1847523074725,0.8966381107388444,1074.0569357051302,1,Ósmosis inversa
40.42520694026441,1634.5955399249874,1.0208649780084644,952.8998343772063,0,Ósmosis inversa
31.706847449870132,904.6365690366002,1.2531850221864205,1485.6578268259555,0,Ósmosis inversa
43.58588345036711,1287.1553903930499,1.8527652134601735,502.2251818574016,0,Ósmosis inversa
40.20323663726581,1052.8053218722264,0.03823218885952806,542.9592025002098,0,Nano-fibras
9.409845938413188,1463.1790435106636,0.9536869366356342,164.46213427250555,0,Nano-fibras
44.638694024649894,163.25996406117915,1.3754440848611214,692.0572979884194,0,Ósmosis inversa
27.013177871590973,120.7041679811276,1.445413915396457,428.52036304052973,1,Ósmosis inversa
40.39126374268672,494.2064680202929,1.385064863074216,547.9107181575841,1,Ósmosis inversa
44.81495586618231,319.0893602263767,0.2688702588162437,1260.1290958706602,0,Ósmosis inversa
15.968373401096006,1743.5671331844035,0.5987911767433625,1406.4525446148689,1,Ósmosis inversa
5.59159103393107,438.4279747160886,0.7174310508340269,319.31295440751916,0,Zeolita
11.47396461084289,1951.7305116382627,1.60887441535901,590.1379507525255,0,Ósmosis inversa
21.41267865245019,673.7915835422137,0.557519744829106,1396.5143150673214,0,Ósmosis inversa
40.918936819532405,364.23583137739854,0.42140992773440633,139.6222679993728,0,Ultrafiltración
43.05045610449154,1579.3970142849582,1.9148960380761924,183.92276576149885,0,Ósmosis inversa
0.4469113135064161,1317.4155510017522,0.0177265702269378,286.04693434903254,1,Carbón activado
25.58629039862053,996.3914329062779,1.9956417113639564,913.0586094839684,1,Ósmosis inversa
20.928809057124074,1110.7271018752624,1.3536425977147912,268.18479295869633,1,Ósmosis inversa
11.183179742489438,1438.4035565445276,1.6569385988982341,1453.7107531035635,1,Ósmosis inversa
6.081281829950772,456.90948266259744,0.5892387926923863,697.7360645248546,0,Zeolita
16.946997053041034,1992.6678321134839,0.028630555334119956,777.2010425077412,1,Ósmosis inversa
47.151194225234704,1949.5863242935663,1.47573903712306,407.6549929178394,0,Ósmosis inversa
16.227826307835688,1300.6513726938738,1.6682891940013516,732.8923660303635,1,Ósmosis inversa
25.98765202499397,399.08490185829027,1.4809522639070383,1009.7747673236668,1,Ósmosis inversa
35.18064604886938,1360.4564848625826,0.2857005746016772,1139.206848583362,1,Ósmosis inversa
